id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,material,internal_tag,image_path,image_exists
43710,Women,Accessories,Jewellery,Bangle,Gold,Summer,2012.0,Casual,Royal Diadem Set of 2 Golden Bangles,Mixed,CLTH-043710,dataset\images\43710.jpg,True
13060,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Fastrack Men Square Dial Steel Watches,Metal,CLTH-013060,dataset\images\13060.jpg,True
18488,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Puma Men Stetchable Blue Jeans,Denim,CLTH-018488,dataset\images\18488.jpg,True
4961,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Gini and Jony Boy's Karsen Blue White Kidswear,Cotton,CLTH-004961,dataset\images\4961.jpg,True
32328,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Men White Dial Watch,Metal,CLTH-032328,dataset\images\32328.jpg,True
38612,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Nike Women White & Red Striped T-shirt,Cotton,CLTH-038612,dataset\images\38612.jpg,True
10078,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Reebok Men Speed Mode White Sports Shoes,Synthetic,CLTH-010078,dataset\images\10078.jpg,True
11996,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Classic Polo Men Stripes Red Tshirts,Cotton,CLTH-011996,dataset\images\11996.jpg,True
36788,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men White Dial Attivo Watch,Metal,CLTH-036788,dataset\images\36788.jpg,True
59625,Women,Apparel,Saree,Sarees,Purple,Fall,2012.0,Ethnic,FNF Orange & Purple Wedding Collection sari,Mixed,CLTH-059625,dataset\images\59625.jpg,True
10844,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Wrangler Men Cowboy Freedom Green T-Shirts,Cotton,CLTH-010844,dataset\images\10844.jpg,True
54906,Men,Apparel,Topwear,Tshirts,Multi,Summer,2012.0,Casual,Do u speak green Men Multi Coloured T-shirt,Cotton,CLTH-054906,dataset\images\54906.jpg,True
23068,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,Arrow Men Blue Check Sweater,Wool,CLTH-023068,dataset\images\23068.jpg,True
28480,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Urban Yoga Men Printed Navy Blue T-shirt,Cotton,CLTH-028480,dataset\images\28480.jpg,True
51448,Women,Apparel,Dress,Dresses,Gold,Summer,2012.0,Casual,Tonga Women Gold Dress,Chiffon,CLTH-051448,dataset\images\51448.jpg,True
42863,Women,Accessories,Bags,Clutches,Brown,Summer,2012.0,Casual,,Mixed,CLTH-042863,dataset\images\42863.jpg,True
18215,Men,Accessories,Socks,Socks,Black,Fall,2011.0,Casual,Manchester United Men Solid Black Socks,Mixed,CLTH-018215,dataset\images\18215.jpg,True
23854,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,ADIDAS Men Grey Stride Sports Shoes,Synthetic,CLTH-023854,dataset\images\23854.jpg,True
9642,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Price catch Black White Shirts,Cotton,CLTH-009642,dataset\images\9642.jpg,True
8790,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Price catch Black White Shirts,Cotton,CLTH-008790,dataset\images\8790.jpg,True
3378,Men,Footwear,Shoes,Casual Shoes,Silver,Fall,2011.0,Casual,Asics Men's Multi Court Black Silver Shoe,Mixed,CLTH-003378,dataset\images\3378.jpg,True
35931,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Salomon Men Exit 2 Aero Black Sports Shoes,Synthetic,CLTH-035931,dataset\images\35931.jpg,True
6438,Women,Footwear,Flip Flops,Flip Flops,Purple,Summer,2011.0,Casual,Lotto Women's Hawaian Palms Purple Yellow Flip Flop,Rubber,CLTH-006438,dataset\images\6438.jpg,True
3976,Women,Apparel,Topwear,Tops,Cream,Summer,2011.0,Casual,Jealous 21 Women Cream Tunic With Mirror Print Top,Cotton,CLTH-003976,dataset\images\3976.jpg,True
22388,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Mark Taylor Men Striped Blue Shirt,Cotton,CLTH-022388,dataset\images\22388.jpg,True
29760,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Fossil Men Brown Dial Chronograph Watch CH2782,Metal,CLTH-029760,dataset\images\29760.jpg,True
48757,Women,Accessories,Jewellery,Jewellery Set,White,Summer,2012.0,Casual,Miki Pearl Women Ivory Jewellery Set,Mixed,CLTH-048757,dataset\images\48757.jpg,True
17853,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Levis Men Boxer Grey Brief,Mixed,CLTH-017853,dataset\images\17853.jpg,True
9470,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,John Miller Men Solid White White Shirts,Cotton,CLTH-009470,dataset\images\9470.jpg,True
2098,Men,Apparel,Topwear,Shirts,White,Winter,2010.0,Casual,Lee Men Derrick Checks Shirt,Cotton,CLTH-002098,dataset\images\2098.jpg,True
18027,Women,Accessories,Wallets,Wallets,Purple,Winter,2015.0,Casual,Lino Perros Women Solid Purple Wallet,Mixed,CLTH-018027,dataset\images\18027.jpg,True
26728,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Tech Green T-shirt,Cotton,CLTH-026728,dataset\images\26728.jpg,True
16981,Men,Footwear,Sandal,Sandals,Blue,Spring,2012.0,Casual,Puma Men Arizona Blue Slipper,Leather,CLTH-016981,dataset\images\16981.jpg,True
45874,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Maxima Men Silver Dial Watch,Metal,CLTH-045874,dataset\images\45874.jpg,True
11398,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,United Colors of Benetton Men Winter Brown Shirt,Cotton,CLTH-011398,dataset\images\11398.jpg,True
38420,Women,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Baggit Women Black Raone Sandwichtost Belt,Leather,CLTH-038420,dataset\images\38420.jpg,True
53911,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Kiara Women Brown Handbag,Leather,CLTH-053911,dataset\images\53911.jpg,True
15738,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Nike Men Black Flip Flops,Rubber,CLTH-015738,dataset\images\15738.jpg,True
32926,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Status Quo Men Printed Purple T-shirt,Cotton,CLTH-032926,dataset\images\32926.jpg,True
25991,Men,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,Jaguar Men Performance Perfume,Mixed,CLTH-025991,dataset\images\25991.jpg,True
45048,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Maxima Men Silver Dial Attivo Watch,Metal,CLTH-045048,dataset\images\45048.jpg,True
37468,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Turtle Men Black Wallet,Mixed,CLTH-037468,dataset\images\37468.jpg,True
12945,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Basics Men Brown Slim Fit Shirt,Cotton,CLTH-012945,dataset\images\12945.jpg,True
9828,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Little Miss Women Printed Green T-shirt,Cotton,CLTH-009828,dataset\images\9828.jpg,True
13897,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Nike Men Mikumi Black Sandals,Leather,CLTH-013897,dataset\images\13897.jpg,True
34689,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Allen Solly Kids Boys Oxford White Shirt,Cotton,CLTH-034689,dataset\images\34689.jpg,True
12179,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Striped Shirt,Cotton,CLTH-012179,dataset\images\12179.jpg,True
19591,Women,Apparel,Topwear,Tops,Navy Blue,Fall,2011.0,Casual,United Colors of Benetton Women Solid Navy Blue Top,Cotton,CLTH-019591,dataset\images\19591.jpg,True
42609,Women,Accessories,Jewellery,Pendant,Gold,Winter,2016.0,Casual,Estelle Women Gold Pendant with Chain,Mixed,CLTH-042609,dataset\images\42609.jpg,True
48333,Women,Accessories,Jewellery,Necklace and Chains,Silver,Fall,2012.0,Casual,Pitaraa Silver Fish Scale Necklace,Mixed,CLTH-048333,dataset\images\48333.jpg,True
9014,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Decathlon Men Artengo White Shoe,Synthetic,CLTH-009014,dataset\images\9014.jpg,True
6860,Women,Apparel,Bottomwear,Skirts,Black,Summer,2011.0,Casual,Forever New Women's Short Black Skirt,Chiffon,CLTH-006860,dataset\images\6860.jpg,True
18443,Men,Personal Care,Fragrance,Fragrance Gift Set,White,Spring,2017.0,Casual,Ed Hardy Love & Luck  Men Fragrance Gift Set,Mixed,CLTH-018443,dataset\images\18443.jpg,True
38044,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Watch,Metal,CLTH-038044,dataset\images\38044.jpg,True
20887,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Basics Men Grey Casual Shoes,Mixed,CLTH-020887,dataset\images\20887.jpg,True
21955,Women,Accessories,Bags,Handbags,Maroon,Winter,2015.0,Casual,Murcia Women Casual Maroon Handbag,Leather,CLTH-021955,dataset\images\21955.jpg,True
39196,Women,Footwear,Shoes,Heels,White,Winter,2015.0,Casual,Catwalk Women White Flats,Mixed,CLTH-039196,dataset\images\39196.jpg,True
21169,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,s.Oliver Women Blue Printed Top,Cotton,CLTH-021169,dataset\images\21169.jpg,True
59073,Women,Apparel,Innerwear,Bra,Skin,Summer,2017.0,Casual,Peri Peri Women Skin Bra,Mixed,CLTH-059073,dataset\images\59073.jpg,True
56807,Women,Apparel,Topwear,Tunics,Multi,Summer,2012.0,Casual,Aneri Women Multi Coloured Tunic,Mixed,CLTH-056807,dataset\images\56807.jpg,True
14880,Women,Accessories,Bags,Handbags,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Handbags,Leather,CLTH-014880,dataset\images\14880.jpg,True
24629,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Women White Sparta Lea Sports Shoes,Synthetic,CLTH-024629,dataset\images\24629.jpg,True
56209,Women,Accessories,Jewellery,Pendant,Gold,Winter,2016.0,Casual,Estelle Women Gold Pendant,Mixed,CLTH-056209,dataset\images\56209.jpg,True
15952,Men,Accessories,Ties,Ties,Brown,Fall,2011.0,Formal,Turtle Men Check Brown Ties,Mixed,CLTH-015952,dataset\images\15952.jpg,True
1877,Men,Apparel,Topwear,Tshirts,Grey,Winter,2010.0,Casual,FIFA Mens Mexican Wave Grey T-shirt,Cotton,CLTH-001877,dataset\images\1877.jpg,True
20289,Men,Apparel,Innerwear,Innerwear Vests,Red,Summer,2016.0,Casual,Crusoe Men Red and Black Innerwear Vest,Mixed,CLTH-020289,dataset\images\20289.jpg,True
4539,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Classic Polo Men's Blue T-shirt with Black Stripe,Cotton,CLTH-004539,dataset\images\4539.jpg,True
59241,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Titan Men White Watch,Metal,CLTH-059241,dataset\images\59241.jpg,True
29136,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Vogue Women Brown Sunglasses,Plastic,CLTH-029136,dataset\images\29136.jpg,True
26942,Women,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Jealous 21 Women Green Printed T-shirt,Cotton,CLTH-026942,dataset\images\26942.jpg,True
27890,Women,Apparel,Topwear,Shirts,Charcoal,Summer,2012.0,Formal,Scullers For Her Charcoal Shirt,Cotton,CLTH-027890,dataset\images\27890.jpg,True
17639,Women,Accessories,Scarves,Scarves,Black,Fall,2011.0,Casual,Puma Women Darsey Black Scarf,Mixed,CLTH-017639,dataset\images\17639.jpg,True
30827,Women,Apparel,Bottomwear,Churidar,Orange,Summer,2012.0,Ethnic,Fabindia Women Orange Churidar,Mixed,CLTH-030827,dataset\images\30827.jpg,True
51810,Women,Apparel,Loungewear and Nightwear,Nightdress,Black,Summer,2016.0,Casual,Bwitch Black Nightdress,Mixed,CLTH-051810,dataset\images\51810.jpg,True
13299,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Casual,Gini and Jony Men Solid White Shorts,Polyester,CLTH-013299,dataset\images\13299.jpg,True
18671,Men,Footwear,Sandal,Sandals,Grey,Fall,2011.0,Casual,Fila Men Cavander Grey Sandals,Leather,CLTH-018671,dataset\images\18671.jpg,True
48101,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,French Connection Women Grey Top,Cotton,CLTH-048101,dataset\images\48101.jpg,True
9226,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men White Striped Shirt,Cotton,CLTH-009226,dataset\images\9226.jpg,True
22718,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Dart 9 MSL Black Sports Shoes,Synthetic,CLTH-022718,dataset\images\22718.jpg,True
28222,Men,Personal Care,Fragrance,Deodorant,Gold,Spring,2017.0,Casual,YARDLEY Men Gold Deo,Mixed,CLTH-028222,dataset\images\28222.jpg,True
50338,Women,Apparel,Topwear,Kurtis,Blue,Summer,2012.0,Ethnic,Aurelia Women Blue Kurti,Mixed,CLTH-050338,dataset\images\50338.jpg,True
13863,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Check Blue Shirts,Cotton,CLTH-013863,dataset\images\13863.jpg,True
7946,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Puma Men's Riddim Black Grey Yellow T-shirt,Cotton,CLTH-007946,dataset\images\7946.jpg,True
8132,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Women Core Analog White Steel Watch,Metal,CLTH-008132,dataset\images\8132.jpg,True
6894,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Forever New Women Floral Multiprint White Top,Cotton,CLTH-006894,dataset\images\6894.jpg,True
33458,Women,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Baggit Women Fiancee Taj Black Belt,Leather,CLTH-033458,dataset\images\33458.jpg,True
58969,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Colour Me Men Blue Perfume,Mixed,CLTH-058969,dataset\images\58969.jpg,True
20873,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2011.0,Casual,Newfeel Men Decathlon Blue Casual Shoes,Mixed,CLTH-020873,dataset\images\20873.jpg,True
41078,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Lotto Men Black Tread Sandals,Leather,CLTH-041078,dataset\images\41078.jpg,True
39162,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Aneri Women Blue Printed Kurta,Cotton,CLTH-039162,dataset\images\39162.jpg,True
11708,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Lee Men Check Green Shirts,Cotton,CLTH-011708,dataset\images\11708.jpg,True
36916,Men,Accessories,Wallets,Wallets,Black,Winter,2016.0,Casual,Fossil Men Black Evans Wallet,Mixed,CLTH-036916,dataset\images\36916.jpg,True
57921,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Fruit of the Loom Men Black Pack of Three Socks,Mixed,CLTH-057921,dataset\images\57921.jpg,True
58155,Women,Accessories,Bags,Handbags,Pink,Summer,2015.0,Casual,Be For Bag Women Multi Coloured Bag,Leather,CLTH-058155,dataset\images\58155.jpg,True
40996,Girls,Apparel,Bottomwear,Capris,Pink,Summer,2012.0,Casual,Gini and Jony Girls Woven Pink Pedal Pusher,Mixed,CLTH-040996,dataset\images\40996.jpg,True
41844,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Skechers Men Black Shoes,Mixed,CLTH-041844,dataset\images\41844.jpg,True
59087,Women,Apparel,Innerwear,Bra,Black,Summer,2017.0,Casual,Peri Peri Women Black  Bra,Mixed,CLTH-059087,dataset\images\59087.jpg,True
38282,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,DC Comics Boys Red T-shirt,Cotton,CLTH-038282,dataset\images\38282.jpg,True
14874,Women,Accessories,Umbrellas,Umbrellas,Purple,Summer,2011.0,Casual,United Colors of Benetton Women Stripes Purple Umbrellas,Mixed,CLTH-014874,dataset\images\14874.jpg,True
40398,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Tonga Women Green Printed Top,Cotton,CLTH-040398,dataset\images\40398.jpg,True
1883,Men,Apparel,Bottomwear,Track Pants,Grey,Winter,2010.0,Casual,FIFA Mens Heritage Collection Grey Track Pants,Polyester,CLTH-001883,dataset\images\1883.jpg,True
14048,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Flying Machine Men Check Navy Blue Shirts,Cotton,CLTH-014048,dataset\images\14048.jpg,True
44738,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Globalite Men Grey Starcross Shoes,Mixed,CLTH-044738,dataset\images\44738.jpg,True
36318,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Mr. Men Boys Mr. Bump Red T-shirt,Cotton,CLTH-036318,dataset\images\36318.jpg,True
31901,Women,Apparel,Innerwear,Briefs,Pink,Summer,2015.0,Casual,Heart 2 Heart Women Fuchsia Pink Briefs H2H-2-2011,Mixed,CLTH-031901,dataset\images\31901.jpg,True
7348,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Tantra Men's Help Navy T-Shirt,Cotton,CLTH-007348,dataset\images\7348.jpg,True
27864,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Scullers For Her Women Printed Black Top,Cotton,CLTH-027864,dataset\images\27864.jpg,True
28010,Men,Apparel,Innerwear,Trunk,Grey,Summer,2016.0,Casual,Jockey ZONE Men Grey Modern Trunks US19,Mixed,CLTH-028010,dataset\images\28010.jpg,True
8300,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Reebok Men's Premier Aztrec 3 White Shoe,Synthetic,CLTH-008300,dataset\images\8300.jpg,True
55478,Women,Personal Care,Lips,Lip Liner,Maroon,Spring,2017.0,Casual,Revlon Colorstay Maroon Lip Liner,Mixed,CLTH-055478,dataset\images\55478.jpg,True
19757,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Ice Watch Women Flower Black Watch,Metal,CLTH-019757,dataset\images\19757.jpg,True
18685,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Hanes Men Grey Premium Bikini Briefs,Mixed,CLTH-018685,dataset\images\18685.jpg,True
50936,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,2016.0,Casual,Parx Men Black Innerwear Vests,Mixed,CLTH-050936,dataset\images\50936.jpg,True
56699,Men,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Fabindia Men Green Kurta,Cotton,CLTH-056699,dataset\images\56699.jpg,True
4995,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Fila Men Drift White Sports Shoes,Synthetic,CLTH-004995,dataset\images\4995.jpg,True
39734,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Arrow Woman Pink & Yellow Check Shirt,Cotton,CLTH-039734,dataset\images\39734.jpg,True
5847,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Puma Men's Summer Graphic Black T-shirt,Cotton,CLTH-005847,dataset\images\5847.jpg,True
11962,Men,Footwear,Sandal,Sandals,Black,Fall,2012.0,Casual,Ganuchi Men Casual Black Slipper,Leather,CLTH-011962,dataset\images\11962.jpg,True
58703,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,ALayna Women Printed Red Kurta,Cotton,CLTH-058703,dataset\images\58703.jpg,True
20619,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Baggit Women Penguin Baby Pink Handbag,Leather,CLTH-020619,dataset\images\20619.jpg,True
28474,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Urban Yoga Women Pink Top,Cotton,CLTH-028474,dataset\images\28474.jpg,True
43945,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Catwalk Women Brown Heels,Mixed,CLTH-043945,dataset\images\43945.jpg,True
42897,Women,Accessories,Belts,Belts,Red,Summer,2012.0,Casual,French Connection Women Red Belt,Leather,CLTH-042897,dataset\images\42897.jpg,True
13609,Men,Apparel,Innerwear,Innerwear Vests,Red,Summer,2016.0,Casual,Hanes Men Sleeveless Crew Red Innerwear T-shirt,Mixed,CLTH-013609,dataset\images\13609.jpg,True
34817,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Adizero Black Sports Shoes,Synthetic,CLTH-034817,dataset\images\34817.jpg,True
43179,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Men White Dial Watch,Metal,CLTH-043179,dataset\images\43179.jpg,True
48591,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Women Silver Earrings,Mixed,CLTH-048591,dataset\images\48591.jpg,True
8764,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,s.Oliver Women's Blue Tops,Cotton,CLTH-008764,dataset\images\8764.jpg,True
31559,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Mark Taylor Men Striped Black Trousers,Denim,CLTH-031559,dataset\images\31559.jpg,True
19333,Women,Apparel,Topwear,Jackets,Navy Blue,Fall,2011.0,Casual,United Colors of Benetton Women Solid Navy Blue Jacket,Polyester,CLTH-019333,dataset\images\19333.jpg,True
28646,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Sports,Nike Women Bleach Grey T-shirt,Cotton,CLTH-028646,dataset\images\28646.jpg,True
2850,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Mr.Men Men's Mr.Funny Grey T-shirt,Cotton,CLTH-002850,dataset\images\2850.jpg,True
34219,Men,Apparel,Topwear,Tshirts,Sea Green,Summer,2013.0,Casual,Proline Sea Green Polo T-shirt,Cotton,CLTH-034219,dataset\images\34219.jpg,True
3982,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Mr.Men Men's Wassup Grey T-shirt,Cotton,CLTH-003982,dataset\images\3982.jpg,True
16149,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Tokyo Talkies Women Printed White T-shirt,Cotton,CLTH-016149,dataset\images\16149.jpg,True
9484,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011.0,Casual,Puma Unisex Ferrari Replica Black Backpacks,Canvas,CLTH-009484,dataset\images\9484.jpg,True
19101,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Mother Earth Women Solid Sea Blue Kurta,Cotton,CLTH-019101,dataset\images\19101.jpg,True
8556,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Probase Men Speed Ski the Best performer Orange Tshirts,Cotton,CLTH-008556,dataset\images\8556.jpg,True
16975,Men,Footwear,Sandal,Sandals,Grey,Fall,2011.0,Casual,Puma Men Rover Grey Sandal,Leather,CLTH-016975,dataset\images\16975.jpg,True
49671,Men,Accessories,Eyewear,Sunglasses,Navy Blue,Winter,2016.0,Casual,United Colors of Benetton Men Sunglass,Plastic,CLTH-049671,dataset\images\49671.jpg,True
39506,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012.0,Casual,Peter England Unisex Black & Green Hiking Backpack,Canvas,CLTH-039506,dataset\images\39506.jpg,True
52837,Women,Accessories,Jewellery,Earrings,Black,Summer,2012.0,Casual,Adrika Black Earrings,Mixed,CLTH-052837,dataset\images\52837.jpg,True
