id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,material,internal_tag,image_path,image_exists,phash
12928,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Classic Polo Men Rugby Kingdom Blue Tshirts,Cotton,CLTH-012928,dataset\images\12928.jpg,True,b4c3f3936d2c88b2
47316,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Baggit Women Purple Bag,Leather,CLTH-047316,dataset\images\47316.jpg,True,abd0c43a9be5c686
6031,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,UCB Women's Basic V Neck Blue T-shirt,Cotton,CLTH-006031,dataset\images\6031.jpg,True,e1cd3692c662cb39
23653,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Music Men Off White Printed T-shirt,Cotton,CLTH-023653,dataset\images\23653.jpg,True,b6c624c334cf349b
17466,Women,Apparel,Innerwear,Bra,White,Summer,2017.0,Casual,Beyouty Women Zena BR 01 White Bra,Mixed,CLTH-017466,dataset\images\17466.jpg,True,afc2e03c8b6330cf
3543,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Myntra Men's I'm not a nut White T-shirt,Cotton,CLTH-003543,dataset\images\3543.jpg,True,e7c4644f3598729a
42664,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Alma Women White Kurta,Cotton,CLTH-042664,dataset\images\42664.jpg,True,e4c632cd33cd31c9
12114,Women,Apparel,Topwear,Kurtis,Cream,Fall,2011.0,Ethnic,W Women Printed Cream Kurtis,Mixed,CLTH-012114,dataset\images\12114.jpg,True,b063338f53ce25cc
26321,Men,Apparel,Bottomwear,Tracksuits,Black,Fall,2013.0,Sports,Proline Men Black Tracksuit,Mixed,CLTH-026321,dataset\images\26321.jpg,True,e7339a929b296926
30244,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2013.0,Casual,Numero Uno Men Navy Blue Flip Flops,Rubber,CLTH-030244,dataset\images\30244.jpg,True,ae95c16a3e91613e
2491,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Puma Men's Sleevless-Hawaian Blue T-shirt,Cotton,CLTH-002491,dataset\images\2491.jpg,True,baa3e21f0c8ec19e
9079,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,ADIDAS Men Adna 3s Shrt Kn Black Shorts,Polyester,CLTH-009079,dataset\images\9079.jpg,True,e1639a9e9ac7189a
38029,Women,Accessories,Watches,Watches,Lavender,Winter,2016.0,Casual,Q&Q Women Lavender Dial Watch,Metal,CLTH-038029,dataset\images\38029.jpg,True,f896856ac2c29fa5
40133,Boys,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Check Blue Shirt,Cotton,CLTH-040133,dataset\images\40133.jpg,True,e15a96a56c5e63c1
10643,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Doodle Boy D Print Blue Tshirts,Cotton,CLTH-010643,dataset\images\10643.jpg,True,e7b29861cccc9b86
57184,Women,Apparel,Topwear,Tunics,Pink,Summer,2012.0,Casual,Elle Women Pink Tunic,Mixed,CLTH-057184,dataset\images\57184.jpg,True,b0c3c336cfcc9c64
24476,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Crocs Men Brown Yukon Sandals,Leather,CLTH-024476,dataset\images\24476.jpg,True,bf9cc0603f976158
56056,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017.0,Casual,Colorbar Extra Durable Candid Lip Gloss 013,Mixed,CLTH-056056,dataset\images\56056.jpg,True,f34accb1b5a5a548
11791,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,2011.0,Ethnic,Vishudh Women Pigment Print Navy Blue Kurtas,Cotton,CLTH-011791,dataset\images\11791.jpg,True,b0d3238fd2cc346d
21938,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Murcia Women Casual Purple Handbag,Leather,CLTH-021938,dataset\images\21938.jpg,True,bac1912f4f7cc095
32513,Men,Footwear,Sandal,Sandals,Brown,Winter,2015.0,Casual,Franco Leone Men Brown Sandals,Leather,CLTH-032513,dataset\images\32513.jpg,True,ae94d06a3f96c239
38815,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Latin Quarters Women White Top,Cotton,CLTH-038815,dataset\images\38815.jpg,True,e4c636cf30999399
37061,Women,Accessories,Belts,Belts,Purple,Summer,2012.0,Casual,Lino Perros Women Purple Belt,Leather,CLTH-037061,dataset\images\37061.jpg,True,ee90906e3f90e49b
44593,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Formal,Van Heusen Men Black and Brown Reversible Belt,Leather,CLTH-044593,dataset\images\44593.jpg,True,aec991366bc9b416
45441,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Fila Men Blue T-shirt,Cotton,CLTH-045441,dataset\images\45441.jpg,True,e1c396967869e586
4766,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,ADIDAS Men's Barr White T-shirt,Cotton,CLTH-004766,dataset\images\4766.jpg,True,b6e225de708d609e
15331,Men,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Sports,Nike Men Solid White Shorts,Polyester,CLTH-015331,dataset\images\15331.jpg,True,e8c3833c96c96da6
10471,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Flying Machine Men Chrysanthemum Red Tshirts,Cotton,CLTH-010471,dataset\images\10471.jpg,True,e4c7b6c318699c33
24644,Men,Accessories,Cufflinks,Cufflinks,Pink,Summer,2012.0,Formal,Reid & Taylor Men Bright Assorted Pink Cufflinks,Mixed,CLTH-024644,dataset\images\24644.jpg,True,acc3933c6cc3936c
40301,Unisex,Footwear,Sandal,Sandals,Charcoal,Winter,2013.0,Casual,Warner Bros Kids Charcoal sandals,Leather,CLTH-040301,dataset\images\40301.jpg,True,bc9ac3653c92c96c
32721,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Facit Men White Trenz Brief,Mixed,CLTH-032721,dataset\images\32721.jpg,True,be1bfc0ff0d38060
25796,Men,Apparel,Topwear,Suspenders,Red,Summer,2012.0,Formal,Arrow Men Red Suspenders,Mixed,CLTH-025796,dataset\images\25796.jpg,True,ed369b0d38683c6c
5486,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Ant Kids Boy's Whats Up Navy Kidswear,Cotton,CLTH-005486,dataset\images\5486.jpg,True,e4189be7ce3861c6
37253,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,United Colors of Benetton Men Blue Shoes,Mixed,CLTH-037253,dataset\images\37253.jpg,True,bf91c0643f93f068
15103,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,Mother Earth Women Printed Red Kurtas,Cotton,CLTH-015103,dataset\images\15103.jpg,True,b0d3c91ac9666c9e
45673,Women,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,J. Del Pozo Women Halloween Perfume,Mixed,CLTH-045673,dataset\images\45673.jpg,True,b2cbcc34cd23338b
4554,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Total90 Shoot White Shoe,Synthetic,CLTH-004554,dataset\images\4554.jpg,True,bf1ec0c82737989c
36381,Men,Accessories,Socks,Socks,Grey,Summer,2016.0,Casual,Reid & Taylor Men Grey Socks,Mixed,CLTH-036381,dataset\images\36381.jpg,True,b09acd659a65936c
35504,Men,Footwear,Sandal,Sandals,Olive,Summer,2012.0,Casual,Bata Men Hummer-p Olive Sandals,Leather,CLTH-035504,dataset\images\35504.jpg,True,bf9dc0602d9d322e
16786,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,ADIDAS Unisex Digital Black Watch,Metal,CLTH-016786,dataset\images\16786.jpg,True,b91ac5a1ce639e86
31998,Men,Accessories,Socks,Socks,Brown,Summer,2016.0,Formal,Playboy Men Brown Formal Socks,Mixed,CLTH-031998,dataset\images\31998.jpg,True,bf9bc960944ec3c4
51041,Women,Apparel,Innerwear,Briefs,White,Summer,2017.0,Casual,Enamor Women Ivory Coloured Briefs,Mixed,CLTH-051041,dataset\images\51041.jpg,True,ba06a37e8718363b
49882,Women,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Q&Q Women Golden Dial Analog Watch,Metal,CLTH-049882,dataset\images\49882.jpg,True,e6cd997464669a31
48950,Men,Accessories,Jewellery,Ring,Steel,Summer,2013.0,Casual,Revv Men Steel Ring,Mixed,CLTH-048950,dataset\images\48950.jpg,True,e9969669699664c9
23461,Men,Accessories,Scarves,Scarves,Black,Winter,2015.0,Casual,Lino Perros Men Black Check Scarf,Mixed,CLTH-023461,dataset\images\23461.jpg,True,b1679819c79ac96c
50193,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,2016.0,Casual,Hanes Men Black Duo Dry Body Fit Crew T-shirt,Mixed,CLTH-050193,dataset\images\50193.jpg,True,e1cb96966838e596
17654,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Classic Beige Flats,Mixed,CLTH-017654,dataset\images\17654.jpg,True,af94c0693f96683c
47124,Boys,Footwear,Shoes,Casual Shoes,Grey,Fall,2012.0,Casual,Marvel Boys Grey Web Spider Casual Shoes,Mixed,CLTH-047124,dataset\images\47124.jpg,True,bc96c3693c96c349
6203,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Lee Women's Sylvia Blue Builder T-shirt,Cotton,CLTH-006203,dataset\images\6203.jpg,True,b1cbc392331c65cd
12326,Men,Apparel,Topwear,Shirts,Black,Winter,2011.0,Formal,Genesis Black Striped Formal Shirt,Cotton,CLTH-012326,dataset\images\12326.jpg,True,eec6c44b6c3834e3
26113,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Check Purple Shirt,Cotton,CLTH-026113,dataset\images\26113.jpg,True,bcc3964b7c699093
3771,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Status Quo Men's Green Polo T-shirt,Cotton,CLTH-003771,dataset\images\3771.jpg,True,b1c331c23db64db2
8399,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,ADIDAS Men Adna Ss Tee Black T-Shirts,Cotton,CLTH-008399,dataset\images\8399.jpg,True,a4c696c66969b1d3
29967,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,2016.0,Casual,Cat Men Copper Sunglasses,Plastic,CLTH-029967,dataset\images\29967.jpg,True,eb8c947b6e84316a
43584,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Top,Cotton,CLTH-043584,dataset\images\43584.jpg,True,b49ecb63323c349c
30076,Women,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Ed Hardy Women Brown Dial Watch,Metal,CLTH-030076,dataset\images\30076.jpg,True,f82b87687887879a
54533,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2012.0,Sports,F Sports Men Black Cyber Sports Shoes,Synthetic,CLTH-054533,dataset\images\54533.jpg,True,be96c1683c977318
8963,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Women Super Elevate Black Sports Shoes,Synthetic,CLTH-008963,dataset\images\8963.jpg,True,af3f90e06395307a
16540,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Basics Men Red Slim Fit Checked Shirt,Cotton,CLTH-016540,dataset\images\16540.jpg,True,f887871a696978c5
22775,Women,Apparel,Topwear,Kurtas,White,Summer,2011.0,Ethnic,BIBA Women Printed White Kurta,Cotton,CLTH-022775,dataset\images\22775.jpg,True,a6e2639c63989b99
7117,Unisex,Accessories,Bags,Backpacks,Grey,Winter,2015.0,Casual,Wildcraft Unisex Grey & Black Backpack,Canvas,CLTH-007117,dataset\images\7117.jpg,True,ea60853f96f81ec4
50355,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Aurelia Women Brown Kurta,Cotton,CLTH-050355,dataset\images\50355.jpg,True,b19bc3c7ce6c3034
42690,Women,Footwear,Shoes,Flats,Bronze,Winter,2012.0,Casual,Rocia Women Bronze Sandals,Mixed,CLTH-042690,dataset\images\42690.jpg,True,ee9ec1613e9e6130
55627,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Numero Uno Men Brown Shoes,Mixed,CLTH-055627,dataset\images\55627.jpg,True,bf9fc0603e974a48
19508,Men,Accessories,Belts,Belts,Brown,Fall,2011.0,Casual,Wrangler Stitch Men Brown Belts,Leather,CLTH-019508,dataset\images\19508.jpg,True,bb98c0673b9ae065
27207,Men,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Casual,Doodle Kids Boy  White Shorts,Polyester,CLTH-027207,dataset\images\27207.jpg,True,ebe9c4161ee16929
58904,Men,Accessories,Ties,Ties,Grey,Summer,2012.0,Casual,Hakashi Men Grey & Black Silk Tie,Mixed,CLTH-058904,dataset\images\58904.jpg,True,e699993399338c66
33435,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Motto Taj Brown Sling Bag,Leather,CLTH-033435,dataset\images\33435.jpg,True,e9ca9634686b3587
57170,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Elle Women Black Retro Top,Cotton,CLTH-057170,dataset\images\57170.jpg,True,b4c6ce9b1a387833
24482,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men Black Casual Shoes,Mixed,CLTH-024482,dataset\images\24482.jpg,True,bf91c0683f976948
11765,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Lee Men Printed White Tshirts,Cotton,CLTH-011765,dataset\images\11765.jpg,True,b4c734cb34c3dc38
58138,Women,Accessories,Jewellery,Ring,Silver,Fall,2012.0,Casual,Rreverie Silver Ring,Mixed,CLTH-058138,dataset\images\58138.jpg,True,b3cecc3163c631cc
20022,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Blue Check Shirt,Cotton,CLTH-020022,dataset\images\20022.jpg,True,bcc334c33ccb24cb
44567,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Coolers Men Coffee Brown Sandals,Leather,CLTH-044567,dataset\images\44567.jpg,True,eb94d0683f96c269
36147,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2012.0,Casual,Nike Men Chroma Thong II Black Flip Flops,Rubber,CLTH-036147,dataset\images\36147.jpg,True,ee95d16a3691483d
4792,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,ADIDAS Men's Dare Light Blue T-shirt,Cotton,CLTH-004792,dataset\images\4792.jpg,True,b2d130817ecfc535
41829,Women,Footwear,Shoes,Flats,Black,Winter,2015.0,Casual,Skechers Women Black Sandals,Mixed,CLTH-041829,dataset\images\41829.jpg,True,b696c9693c96c3c8
52402,Women,Apparel,Loungewear and Nightwear,Nightdress,Lavender,Winter,2015.0,Casual,Red Rose Women Lavender Nightdress,Mixed,CLTH-052402,dataset\images\52402.jpg,True,e46696c693994ccd
57342,Women,Apparel,Innerwear,Bra,Silver,Winter,2015.0,Casual,Amante Silver-Toned Bra-BGDI01,Mixed,CLTH-057342,dataset\images\57342.jpg,True,eae6a4897dd09b90
10485,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Midrise Blue Jeans,Denim,CLTH-010485,dataset\images\10485.jpg,True,b1364769c8659a67
41227,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,2012.0,Casual,Lotto Men Blue & White Flip Flops,Rubber,CLTH-041227,dataset\images\41227.jpg,True,eb94946a3f95c258
25762,Men,Apparel,Topwear,Suspenders,Red,Summer,2012.0,Formal,Lino Perros Men Red Suspenders,Mixed,CLTH-025762,dataset\images\25762.jpg,True,ad379b3d3c1c242c
11557,Women,Apparel,Topwear,Kurtas,White,Summer,2011.0,Ethnic,W Women Printed White Kurtas,Cotton,CLTH-011557,dataset\images\11557.jpg,True,e333329963c9c399
56290,Women,Apparel,Innerwear,Briefs,Black,Winter,2015.0,Casual,Biara Women Black Briefs,Mixed,CLTH-056290,dataset\images\56290.jpg,True,ae119885717e5ec6
5472,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Zoom Vomero White Shoe,Synthetic,CLTH-005472,dataset\images\5472.jpg,True,be95c14a1eb5721a
44755,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Globalite Women Grey Startech Sports Shoes,Synthetic,CLTH-044755,dataset\images\44755.jpg,True,be92c1613e96e349
14025,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Sports,Nike Men Solid Grey Shorts,Polyester,CLTH-014025,dataset\images\14025.jpg,True,ede69239c3c92c86
20210,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Wrangler Women Cowl Black Sweatshirt,Polyester,CLTH-020210,dataset\images\20210.jpg,True,b4c3d31cc9386de2
45687,Men,Personal Care,Fragrance,Perfume and Body Mist,,Spring,2017.0,,,Mixed,CLTH-045687,dataset\images\45687.jpg,True,bd31c0cbd26d4b34
36375,Men,Accessories,Socks,Socks,Navy Blue,Summer,2016.0,Casual,Reid & Taylor Men Navy Blue Socks,Mixed,CLTH-036375,dataset\images\36375.jpg,True,b39bcd6498cdc84c
7325,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Formal Black Shoe,Mixed,CLTH-007325,dataset\images\7325.jpg,True,bf90c06e3f916866
46002,Women,Apparel,Saree,Sarees,Turquoise Blue,Summer,2012.0,Ethnic,Fabindia Turquoise Blue Hand Printed Sari,Mixed,CLTH-046002,dataset\images\46002.jpg,True,b39486c799338dc9
16772,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,ADIDAS Originals Unisex Black Dial Chronograph Watch ADH2571,Metal,CLTH-016772,dataset\images\16772.jpg,True,bcc9d0c7cb4ccd30
49876,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Women White Dial Analogue Watch S073-800Y,Metal,CLTH-049876,dataset\images\49876.jpg,True,b39b932ccc269ccc
22547,Men,Apparel,Innerwear,Trunk,Blue,Summer,2016.0,Casual,Hanes Men Blue Ultimate Duo Dry Cotton Stretch Trunks,Mixed,CLTH-022547,dataset\images\22547.jpg,True,fa2685197f807a27
50167,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Rocia Women Brown Wedges,Mixed,CLTH-050167,dataset\images\50167.jpg,True,ac9cc363349ccbe1
27809,Men,Accessories,Belts,Belts,Brown,Summer,2013.0,Formal,Bulchee Men Brown And Black Reversible Belt,Leather,CLTH-027809,dataset\images\27809.jpg,True,bbc4c43b3bd4904b
34422,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Myntra Men Orange Lost Souls T-shirt,Cotton,CLTH-034422,dataset\images\34422.jpg,True,e196339e699c49b4
3785,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Basics Men Black & Green Striped Polo T-shirt,Cotton,CLTH-003785,dataset\images\3785.jpg,True,bec3e21e2d2cf284
31150,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Printed Navy Blue T-shirt,Cotton,CLTH-031150,dataset\images\31150.jpg,True,b03ccfd3692c34b2
51889,Women,Accessories,Wallets,Wallets,Purple,Summer,2016.0,Casual,Nyk Women Purple Wallet,Mixed,CLTH-051889,dataset\images\51889.jpg,True,bbc0853fc0953ec3
48198,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Men Black Sunglasses,Plastic,CLTH-048198,dataset\images\48198.jpg,True,e28c9d726a8db16a
43570,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Puma Women Black Handbag,Leather,CLTH-043570,dataset\images\43570.jpg,True,afc5d03a8f49d894
2657,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Murcia Women Big Casual Peach Bag,Leather,CLTH-002657,dataset\images\2657.jpg,True,bfc0c03f90e03dd3
30082,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Ed Hardy Men Silver Dial Watch,Metal,CLTH-030082,dataset\images\30082.jpg,True,b4c6c3cb7c348783
27035,Women,Footwear,Shoes,Flats,Cream,Winter,2015.0,Casual,Catwalk Women Camel Casual Sandals,Mixed,CLTH-027035,dataset\images\27035.jpg,True,bb96c0693a966359
39759,Boys,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,Gini Jony Boys Brown Shorts,Polyester,CLTH-039759,dataset\images\39759.jpg,True,b4c3cb34cb1c2ccb
25306,Women,Accessories,Wallets,Wallets,Brown,Winter,2015.0,Casual,Lino Perros Women Classic Brown Wallet,Mixed,CLTH-025306,dataset\images\25306.jpg,True,b021cf9acfcb3065
11133,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Men Top Forcer Black Watch,Metal,CLTH-011133,dataset\images\11133.jpg,True,bdc4d018cbc6cb99
33263,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini & Jony Boys White T-shirt,Cotton,CLTH-033263,dataset\images\33263.jpg,True,b086cf399c6c6393
40791,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Quiksilver Men Black & Blue Shoes,Mixed,CLTH-040791,dataset\images\40791.jpg,True,bb94c063379ccae1
52254,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Crusoe Men Grey Boxer Briefs,Mixed,CLTH-052254,dataset\images\52254.jpg,True,be12ac6bb44397b0
36711,Men,Personal Care,Fragrance,Perfume and Body Mist,Brown,Spring,2017.0,Casual,Salvatore Ferragamo Men Incanto Pour Homme Perfume,Mixed,CLTH-036711,dataset\images\36711.jpg,True,e563c998989ea663
5016,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Inkfruit Men's Bad Man Blue T-Shirt,Cotton,CLTH-005016,dataset\images\5016.jpg,True,acc6e4ce693c34b1
14441,Women,Footwear,Shoes,Heels,White,Summer,2012.0,Casual,Enroute Women Casual White Flats,Mixed,CLTH-014441,dataset\images\14441.jpg,True,be96c1c13e3e6381
53386,Unisex,Footwear,Shoes,Casual Shoes,Green,Fall,2012.0,Casual,Puma Unisex Green Limnos Casual Shoes,Mixed,CLTH-053386,dataset\images\53386.jpg,True,bf9cc0633f9cc061
20674,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012.0,Casual,Buckaroo Men Felisa Brown Shoes,Mixed,CLTH-020674,dataset\images\20674.jpg,True,bf9ec06033976a58
43928,Women,Footwear,Shoes,Heels,White,Winter,2012.0,Casual,Catwalk Women White Heels,Mixed,CLTH-043928,dataset\images\43928.jpg,True,b439c9ce67b3190c
28419,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016.0,Casual,Idee Men Steel Sunglasses,Plastic,CLTH-028419,dataset\images\28419.jpg,True,e29c95626a9cb56a
50503,Men,Apparel,Innerwear,Briefs,Grey Melange,Winter,2016.0,Casual,Chromozome Men Grey Striped Brief,Mixed,CLTH-050503,dataset\images\50503.jpg,True,b8038de6bc5e9781
34046,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Gini and Jony Boys White Shirt,Cotton,CLTH-034046,dataset\images\34046.jpg,True,b1e7ce1839e16686
6693,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,UCB Men's Milange Effect Brown T-shirt,Cotton,CLTH-006693,dataset\images\6693.jpg,True,b3c6a687388dc49b
35194,Unisex,Accessories,Bags,Backpacks,Blue,Spring,2013.0,Casual,Wildcraft Unisex Blue and Grey Backpack,Canvas,CLTH-035194,dataset\images\35194.jpg,True,bc90c22fceb08dcb
7741,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Fila Men's Dna Lite Black Blue Shoe,Synthetic,CLTH-007741,dataset\images\7741.jpg,True,bf36c0c82c36b34b
46466,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Timex Women White Dial Watch,Metal,CLTH-046466,dataset\images\46466.jpg,True,b362999964669b99
16316,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Peter England Men Printed Navy Blue TShirt,Cotton,CLTH-016316,dataset\images\16316.jpg,True,b4c3c3f32e2c30d3
2233,Men,Footwear,Sandal,Sandals,Black,Fall,2010.0,Casual,Puma Men Carbon Sandal,Leather,CLTH-002233,dataset\images\2233.jpg,True,bdd2c23c39c26c99
27451,Women,Apparel,Innerwear,Bra,Beige,Summer,2018.0,Casual,Jockey Essence Beige Full-Coverage Bra 1615,Mixed,CLTH-027451,dataset\images\27451.jpg,True,bde496969299c998
55071,Women,Personal Care,Eyes,Mascara,Black,Spring,2017.0,Casual,Lakme Women Absolute Flutter Secrets Dramatic Eyes Mascara B004,Mixed,CLTH-055071,dataset\images\55071.jpg,True,b366cc99cc99998c
8709,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Unisex Black Sunglasses,Plastic,CLTH-008709,dataset\images\8709.jpg,True,eb8c95736a8cb168
34274,Women,Apparel,Topwear,Dupatta,Off White,Summer,2012.0,Ethnic,Fabindia Women Printed Pink Dupatta,Mixed,CLTH-034274,dataset\images\34274.jpg,True,b2cb339ac3c98ccc
